"id","query","language","intent","terminal","entities","expected_response","notes"
"93","کیا ہوائی اڈے میں بال ڈرائر یا آئرن دستیاب ہیں؟","ur","facilities","departure","{""service"":""grooming appliances""}","بال ڈرائر اور کپڑوں کی استری کی سہولیات اسلام آباد انٹرنیشنل ایئرپورٹ پر محدود ہیں۔ پریمیم لاؤنج میں واقع شاور کی سہولیات میں ہیئر ڈرائر شامل ہیں جو مسافر استعمال کر سکتے ہیں۔ یہ لاؤنج بزنس کلاس مسافروں، لاؤنج ممبرز، یا ڈے پاس خریدنے والوں کے لیے دستیاب ہے۔ کپڑے استری کرنے کی مخصوص سہولیات عام طور پر ایئرپورٹ ٹرمینل میں دستیاب نہیں ہیں، لیکن پریمیم لاؤنج میں محدود استری کی خدمات یا سٹیمر دستیاب ہو سکتی ہیں۔ قریبی ایئرپورٹ ہوٹل اپنے مہمانوں کے لیے ہیئر ڈرائر اور استری کی سہولیات فراہم کرتے ہیں۔ سہولت اسٹورز سفری سائز کے بال کے آلات اور پورٹیبل استری فروخت کر سکتی ہیں اگر آپ کو ان کی ضرورت ہو۔","گرومنگ آلات"
"94","کیا ٹرمینل میں بچوں کے سٹرولر کرائے پر دستیاب ہیں؟","ur","facilities","departure","{""service"":""stroller rental"",""passenger"":""children""}","اسلام آباد انٹرنیشنل ایئرپورٹ میں مخصوص سٹرولر رینٹل سروس فی الوقت دستیاب نہیں ہے۔ تاہم، کئی متبادل ہیں: بیبی سٹرولر اور پرام آپ کے ساتھ چیک شدہ بیگیج یا گیٹ چیک کے طور پر مفت لائے جا سکتے ہیں۔ ایئرلائنز شیرخوار بچوں کے ساتھ سفر کرنے والے خاندانوں کو اپنے سٹرولر کو گیٹ تک لے جانے کی اجازت دیتی ہیں اور بورڈنگ سے پہلے ہی اسے چیک کرتی ہیں۔ وہیل چیئر سروسز چھوٹے بچوں کے لیے بھی درخواست کی جا سکتی ہیں اگر ضروری ہو۔ اگر آپ کا سٹرولر ٹوٹ جائے یا کھو جائے، تو انفارمیشن ڈیسک یا آپ کی ایئرلائن عارضی حل میں مدد کر سکتی ہے۔ طویل لے اوور کے دوران، قریبی شہر میں بیبی اسٹورز سے سٹرولر کرائے پر لینا ممکن ہو سکتا ہے۔","سٹرولر رینٹل"
"95","کیا ایئرپورٹ میں موسمی اطلاع کی خدمات ہیں؟","ur","facilities","departure","{""service"":""weather info""}","جی ہاں، موسم کی معلومات اسلام آباد انٹرنیشنل ایئرپورٹ میں کئی ذرائع سے دستیاب ہے۔ پوری ٹرمینل میں فلائٹ انفارمیشن ڈسپلے اسکرینیں اکثر بنیادی موسمی حالات دکھاتی ہیں۔ ٹی وی اسکرینیں نیوز چینلز دکھاتی ہیں جو موسم کی اپ ڈیٹس فراہم کرتی ہیں۔ انفارمیشن ڈیسک کا عملہ موجودہ موسم کے حالات اور کسی بھی موسم سے متعلق پرواز میں تاخیر یا تبدیلیوں کے بارے میں معلومات فراہم کر سکتا ہے۔ مفت ایئرپورٹ وائی فائی کا استعمال کرتے ہوئے، آپ اپنے اسمارٹ فون یا ٹیبلٹ پر موسمی ایپس یا ویب سائٹس تک رسائی حاصل کر سکتے ہیں۔ ایئرلائن کاؤنٹرز کا عملہ منزل کے موسم کے بارے میں معلومات فراہم کر سکتا ہے جو آپ کی پرواز کو متاثر کر سکتا ہے۔ سنگین موسمی حالات کے دوران، ایئرپورٹ عام اعلانات کرتا ہے اور اہم اپ ڈیٹس فراہم کرتا ہے۔","موسم کی معلومات"
"96","کیا ٹرمینل میں خاموش کام کی جگہیں ہیں؟","ur","facilities","departure","{""facility"":""work pods"",""service"":""quiet work""}","اسلام آباد انٹرنیشنل ایئرپورٹ میں مخصوص ورک پوڈز یا کیوبیکلز فی الوقت دستیاب نہیں ہیں، لیکن کئی پرسکون علاقے ہیں جہاں آپ کام کر سکتے ہیں۔ پریمیم لاؤنج سب سے بہترین آپشن ہے، جو مخصوص ورک ایریا، ڈیسک اسٹائل کی نشستیں، پاور آؤٹ لیٹس، اچھی روشنی، اور خاموش ماحول فراہم کرتا ہے۔ بزنس سینٹر بھی لاؤنج میں دستیاب ہے جس میں کمپیوٹر، پرنٹر، اور میٹنگ رومز ہیں۔ نماز کے کمروں کے قریب اوپری سطح کے علاقے زیادہ پرسکون ہوتے ہیں اور لیپ ٹاپ کے کام کے لیے موزوں ہو سکتے ہیں۔ کچھ گیٹ بیٹھنے کے علاقوں میں ٹیبل اسٹائل کی نشستیں اور پاور آؤٹ لیٹس ہیں۔ فوڈ کورٹ کے کونوں میں انفرادی ٹیبلز ہو سکتی ہیں۔ شور سے بچنے والے ہیڈ فون لانے کی سفارش کی جاتی ہے کیونکہ ایئرپورٹ عام ماحول میں شور ہو سکتا ہے۔","ورک اسپیسز"
"97","کیا میں ایئرپورٹ پر گاڑی کرائے پر لے سکتا ہوں؟","ur","facilities","departure","{""service"":""car rental""}","جی ہاں، کار رینٹل کی خدمات اسلام آباد انٹرنیشنل ایئرپورٹ میں دستیاب ہیں۔ کئی بین الاقوامی اور مقامی کار رینٹل کمپنیوں کے کاؤنٹر آمد کے علاقے میں واقع ہیں، اور کچھ ٹرمینل کے مرکزی حصے میں بھی ڈیسک رکھتی ہیں۔ عام کار رینٹل کمپنیاں جو ایئرپورٹ پر کام کرتی ہیں ان میں شامل ہیں: مقامی پاکستانی رینٹل کمپنیاں، اور ممکنہ طور پر بین الاقوامی برانڈز۔ گاڑی کرائے پر لینے کے لیے، آپ کو ضرورت ہوگی: درست ڈرائیونگ لائسنس، بین الاقوامی ڈرائیونگ پرمٹ اگر آپ غیر ملکی ہیں، کریڈٹ کارڈ سیکیورٹی ڈپازٹ کے لیے، اور پاسپورٹ یا شناخت۔ قیمتیں گاڑی کی قسم، رینٹل کی مدت، اور سیزن پر منحصر ہوتی ہیں۔ پیشگی آن لائن بکنگ اکثر بہتر شرحیں پیش کرتی ہے۔ ڈرائیور کی خدمات کے ساتھ گاڑی کرایہ بھی دستیاب ہے۔","کار رینٹل"
"98","کیا تبادلہ شدہ کرنسی واپس لی جا سکتی ہے؟","ur","facilities","departure","{""service"":""currency buyback""}","جی ہاں، آپ غیر استعمال شدہ پاکستانی روپے کو واپس بڑی غیر ملکی کرنسیوں میں تبدیل کر سکتے ہیں ایئرپورٹ کے کرنسی ایکسچینج کاؤنٹرز پر، لیکن اہم پابندیاں ہیں۔ زیادہ تر ایکسچینج خدمات آپ سے اصلی ایکسچینج رسیدیں پیش کرنے کی ضرورت کریں گی، خاص طور پر بڑی رقوم کے لیے۔ پاکستانی ضوابط عام طور پر دوبارہ تبدیل کی جا سکنے والی روپے کی مقدار کو محدود کرتے ہیں، اکثر اصل تبدیل شدہ رقم کا تقریباً 25٪ تک۔ دوبارہ تبدیلی کی شرحیں عام طور پر اصل ایکسچینج سے کم سازگار ہیں، لہذا آپ ڈبل کنورژن میں پیسے کھو دیں گے۔ اس وجہ سے، پاکستان میں اپنے اخراجات کی محتاط منصوبہ بندی کریں اور صرف اتنا ہی تبدیل کریں جتنا آپ کو ضرورت ہے۔ چھوٹی بچی ہوئی رقموں کو خیرات کے خانوں میں عطیہ کیا جا سکتا ہے، یادگار کے طور پر رکھا جا سکتا ہے، یا ایئرپورٹ کی خریداری کے لیے استعمال کیا جا سکتا ہے۔","کرنسی واپسی"
"99","کیا ٹرمینل میں نماز کے اوقات کی معلومات ہیں؟","ur","facilities","departure","{""facility"":""prayer times"",""religious"":""salah""}","جی ہاں، نماز کے اوقات کی معلومات اسلام آباد انٹرنیشنل ایئرپورٹ میں کئی طریقوں سے دستیاب ہے۔ نماز کے کمروں میں جو دوسری منزل پر گیٹ 5 کے قریب واقع ہیں، روزانہ نماز کے اوقات کو ڈسپلے کرنے والے بورڈز یا اسکرینز ہیں۔ یہ اوقات قمری کیلنڈر اور اسلام آباد کے مقامی وقت کے مطابق باقاعدگی سے اپ ڈیٹ کیے جاتے ہیں۔ انفارمیشن ڈیسک کا عملہ بھی آپ کو موجودہ نماز کے اوقات کے بارے میں مطلع کر سکتا ہے۔ آپ اپنے اسمارٹ فون پر نماز کے وقت کی ایپس استعمال کر سکتے ہیں جو اسلام آباد کے لیے درست اوقات فراہم کرتی ہیں۔ کچھ ٹی وی اسکرینیں جو مذہبی چینلز دکھاتی ہیں نماز کے اوقات کی بھی معلومات فراہم کر سکتی ہیں۔ پاکستان ایک اسلامی ملک ہونے کی وجہ سے، نماز کی سہولیات ہمیشہ دستیاب ہیں اور مسافر آسانی سے اپنی نمازیں ادا کر سکتے ہیں۔","نماز کے اوقات"
"100","کیا ایئرپورٹ میں سیاحتی معلومات کا مرکز ہے؟","ur","facilities","departure","{""facility"":""tourism info""}","اسلام آباد انٹرنیشنل ایئرپورٹ میں مخصوص سیاحت کا انفارمیشن سینٹر محدود ہو سکتا ہے، لیکن سیاحتی معلومات کئی ذرائع سے حاصل کی جا سکتی ہے۔ انفارمیشن ڈیسک کا عملہ اسلام آباد، راولپنڈی، اور پاکستان میں مقبول سیاحتی مقامات کے بارے میں بنیادی معلومات فراہم کر سکتا ہے۔ یہاں سیاحتی بروشر اور نقشے دستیاب ہو سکتے ہیں۔ کتابوں کی دکان سفری گائیڈز اور پاکستان کے سیاحتی مقامات کے بارے میں کتابیں فروخت کرتی ہے۔ ہوٹل بکنگ کاؤنٹر جو ایئرپورٹ میں دستیاب ہو سکتے ہیں رہائش اور مقامی سیاحتی پیکیجز کے بارے میں معلومات فراہم کر سکتے ہیں۔ مفت وائی فائی کا استعمال کرتے ہوئے، آپ آن لائن سیاحتی وسائل، پاکستان ٹورازم ڈیولپمنٹ کارپوریشن کی ویب سائٹ، اور دیگر سفری پلیٹ فارمز تک رسائی حاصل کر سکتے ہیں۔ ٹیکسی بکنگ کاؤنٹر بھی شہر کے دورے اور سیاحتی نقل و حمل کے بارے میں معلومات فراہم کر سکتے ہیں۔","سیاحتی معلومات"
"101","قریب ترین بیت الخلاء کہاں ہے؟ براہِ کرم تصدیق کریں۔","ur","facilities","departure","{}","بیت الخلاء گیٹ 3 اور گیٹ 8 کے قریب روانگی لاؤنج میں واقع ہیں","عام سوال | Auto-generated"
"102","کیا ہوائی اڈے پر مفت وائی فائی ہے؟ [2]","ur","facilities","departure","{""service"":""WiFi""}","جی ہاں، پورے ہوائی اڈے پر مفت وائی فائی دستیاب ہے۔ 'ISB_Airport_Free' نیٹ ورک سے منسلک ہوں","کنیکٹیویٹی کا سوال | Auto-generated"
"103","نماز کا کمرہ کہاں مل سکتا ہے؟ [3]","ur","facilities","departure","{""facility"":""prayer room""}","نماز کے کمرے دوسری منزل پر گیٹ 5 کے قریب واقع ہیں مردوں اور خواتین کے لیے الگ الگ جگہوں کے ساتھ","مذہبی سہولت | Auto-generated"
"104","کیا روانگی لاؤنج میں کوئی ریستوراں ہے۔ براہِ کرم؟","ur","facilities","departure","{""facility"":""restaurant""}","جی ہاں، ہمارے پاس گلوریا جینز، سب وے، کے ایف سی، اور ٹیسٹ آف پاکستان ریستوراں میں روایتی پاکستانی کھانے ہیں","کھانے کے اختیارات | Auto-generated"
"105","ائیرپورٹ لاؤنج کہاں ہے؟ براہِ کرم تصدیق کریں۔","ur","facilities","departure","{""facility"":""lounge""}","پریمیم لاؤنج پہلی منزل پر گیٹ 6 کے قریب واقع ہے، لاؤنج پاس یا بزنس کلاس ٹکٹ کے ساتھ قابل رسائی","لاؤنج تک رسائی | Auto-generated"
